ConvertCooking	country	0.10560719500443808	0.06880480468499561	0.08695652173913043	0.0	0.0	0.05227370428571282
ConvertDensity	country	0.113286004454782	0.04382288395864614	0.08695652173913043	0.0	0.0	0.04881308203051171
ConvertEnergy	country	0.1837334872465121	0.3188084333313196	0.08695652173913043	0.0	0.0	0.11789968846339242
ConvertForec	country	0.1426489902785582	0.12316944219642262	0.08695652173913043	0.0	0.0	0.07055499084282225
ConvertTorque	country	0.09771991380699213	0.01614420268865513	0.08695652173913043	0.0	0.0	0.04016412764695554
CovertPressure	country	0.14415209112974486	0.09013012374067009	0.08695652173913043	0.0	0.0	0.06424774732190908
convertFrequency	country	0.10224301765623495	0.01614420268865513	0.08695652173913043	0.0	0.0	0.04106874841680411
convertMetricWeight	country	0.09556909912060664	0.02714593719390579	0.08695652173913043	0.0	0.0	0.04193431161072858
convertVolume	country	0.12276558071497624	0.26856097465935314	0.08695652173913043	0.0	0.0	0.09565661542269197
Astronomical	fax	0.13970835336015436	0.0	0.0	0.0	0.0	0.027941670672030874
ConverPower	fax	0.20641285658063652	0.0	0.0	0.0	0.0	0.04128257131612731
ConvertAcceleration	fax	0.15832279778241545	0.0	0.0	0.0	0.0	0.03166455955648309
ConvertAngle	fax	0.17087322935591973	0.0	0.0	0.0	0.0	0.03417464587118395
ConvertArea	fax	0.17171807917651302	0.0	0.0	0.0	0.0	0.034343615835302606
ConvertComputer	fax	0.19440352090423904	0.0	0.0	0.0	0.0	0.03888070418084781
ConvertCooking	fax	0.11586726364025657	0.0	0.0	0.0	0.0	0.023173452728051314
ConvertDensity	fax	0.17338262833964915	0.0	0.0	0.0	0.0	0.03467652566792983
ConvertEnergy	fax	0.2144195095890425	0.18009021527186758	0.0	0.0	0.0	0.07890194497218202
ConvertForec	fax	0.2047698268567222	0.0	0.0	0.0	0.0	0.04095396537134444
ConvertTorque	fax	0.16754518110625888	0.0	0.0	0.0	0.0	0.03350903622125178
CovertPressure	fax	0.1901210630181753	0.0	0.0	0.0	0.0	0.03802421260363506
convertFrequency	fax	0.17529053472201056	0.0	0.0	0.0	0.0	0.03505810694440211
convertMetricWeight	fax	0.15956096235480485	0.0	0.0	0.0	0.0	0.03191219247096097
convertVolume	fax	0.1839914912787602	0.5	0.0	0.0	0.0	0.13679829825575204
Astronomical	genericbarcode	0.14161443455375966	0.20440730100776314	0.18181818181818182	0.0	0.0	0.10556798347594093
ConverPower	genericbarcode	0.13094049763401372	0.30823829713083073	0.18181818181818182	0.0	0.0	0.12419939531660526
ConvertAcceleration	genericbarcode	0.14891496611493793	0.22176655023715064	0.18181818181818182	0.0	0.0	0.11049993963405408
ConvertAngle	genericbarcode	0.15694935353516445	0.21411912722453966	0.18181818181818182	0.0	0.0	0.11057733251557719
ConvertArea	genericbarcode	0.12373136199973854	0.15454674807449512	0.18181818181818182	0.0	0.0	0.0920192583784831
ConvertComputer	genericbarcode	0.15004005663274395	0.41529828868304686	0.18181818181818182	0.0	0.0	0.14943130542679453
ConvertCooking	genericbarcode	0.09265850280692252	0.25584787489096994	0.18181818181818182	0.0	0.0	0.10606491190321488
ConvertDensity	genericbarcode	0.16496033385202477	0.2832369635662425	0.18181818181818182	0.0	0.0	0.12600309584728983
ConvertEnergy	genericbarcode	0.15001734734259756	0.3773821924717199	0.18181818181818182	0.0	0.0	0.14184354432649987
ConvertForec	genericbarcode	0.15579147608502217	0.366337956126526	0.18181818181818182	0.0	0.0	0.140789522805946
ConvertTorque	genericbarcode	0.14480856889699117	0.19308850744047	0.18181818181818182	0.0	0.0	0.1039430516311286
CovertPressure	genericbarcode	0.14264545860334488	0.324865321440183	0.18181818181818182	0.0	0.0	0.12986579237234194
convertFrequency	genericbarcode	0.1570766360220595	0.2535138174279942	0.18181818181818182	0.0	0.0	0.11848172705364712
convertMetricWeight	genericbarcode	0.14683471297885944	0.26160586630592214	0.18181818181818182	0.0	0.0	0.11805175222059269
convertVolume	genericbarcode	0.14208829579936808	0.3755349632310039	0.18181818181818182	0.0	0.0	0.13988828816971077
Astronomical	geoipservice	0.18525936555923114	0.009338029848005608	0.25	0.0	0.0	0.08891947908144736
ConverPower	geoipservice	0.25071990574912767	0.0071521432577040245	0.25	0.0	0.0	0.10157440980136634
ConvertAcceleration	geoipservice	0.1919600910613674	0.009530552076996573	0.25	0.0	0.0	0.09029812862767281
ConvertAngle	geoipservice	0.18646576065249745	0.0071521432577040245	0.25	0.0	0.0	0.08872358078204029
ConvertArea	geoipservice	0.22119327365443028	0.04113849162878391	0.25	0.0	0.0	0.10246635305664284
ConvertComputer	geoipservice	0.19321849652097797	0.03263017638296789	0.25	0.0	0.0	0.09516973458078917
ConvertCooking	geoipservice	0.13820098228164218	0.013097411261132341	0.25	0.0	0.0	0.08025967870855491
ConvertDensity	geoipservice	0.22661020797298712	0.09838893278929012	0.25	0.0	0.0	0.11499982815245545
ConvertEnergy	geoipservice	0.23235419208269725	0.2847179824218547	0.25	0.0	0.0	0.1534144349009104
ConvertForec	geoipservice	0.23494341115599524	0.046486474326206256	0.25	0.0	0.0	0.1062859770964403
ConvertTorque	geoipservice	0.17547348259059237	0.0071521432577040245	0.25	0.0	0.0	0.08652512516965928
CovertPressure	geoipservice	0.2178737523278495	0.04760428470579131	0.25	0.0	0.0	0.10309560740672817
convertFrequency	geoipservice	0.1975417421305739	0.02051817786461027	0.25	0.0	0.0	0.09361198399903684
convertMetricWeight	geoipservice	0.18182024536134747	0.11598227628017425	0.25	0.0	0.0	0.10956050432830436
convertVolume	geoipservice	0.2104501949581426	0.2817491235677851	0.25	0.0	0.0	0.14843986370518553
Astronomical	globalweather	0.14701634983352868	0.19127523365394905	0.0	0.0	0.0	0.06765831669749556
ConverPower	globalweather	0.30186919453706007	0.4348346572489036	0.0	0.0	0.0	0.14734077035719273
ConvertAcceleration	globalweather	0.16034656725052018	0.16553061159706983	0.0	0.0	0.0	0.06517543576951801
ConvertAngle	globalweather	0.1630529563328806	0.1841172083950959	0.0	0.0	0.0	0.0694340329455953
ConvertArea	globalweather	0.22519714555443626	0.2474727779097356	0.0	0.0	0.0	0.09453398469283439
ConvertComputer	globalweather	0.1796010922942224	0.2628078384482475	0.0	0.0	0.0	0.08848178614849399
ConvertCooking	globalweather	0.1883351419769417	0.22624581127152388	0.0	0.0	0.0	0.08291619064969313
ConvertDensity	globalweather	0.1711938953750056	0.2160070682575075	0.0	0.0	0.0	0.07744019272650263
ConvertEnergy	globalweather	0.31875069454941957	0.5825532345760618	0.0	0.0	0.0	0.18026078582509628
ConvertForec	globalweather	0.28645401490564965	0.4610157286608202	0.0	0.0	0.0	0.14949394871329397
ConvertTorque	globalweather	0.15663642561650967	0.1413964807530497	0.0	0.0	0.0	0.05960658127391187
CovertPressure	globalweather	0.22730567179281008	0.3721792290718021	0.0	0.0	0.0	0.11989698017292244
convertFrequency	globalweather	0.15873244488962537	0.15867956727225843	0.0	0.0	0.0	0.06348240243237677
convertMetricWeight	globalweather	0.15973595240203178	0.24699357349343765	0.0	0.0	0.0	0.0813459051790939
convertVolume	globalweather	0.1764026896989082	0.45153366533601846	0.0	0.0	0.0	0.12558727100698536
Astronomical	hcpcs	0.23149271704297583	0.25328609493190557	0.0	0.0	0.0	0.09695576239497629
ConverPower	hcpcs	0.2965785182943496	0.030597703385941866	0.0	0.0	0.0	0.0654352443360583
ConvertAcceleration	hcpcs	0.24679064712977616	0.22360246057300198	0.0	0.0	0.0	0.09407862154055563
ConvertAngle	hcpcs	0.24383211550555312	0.18254205141744295	0.0	0.0	0.0	0.08527483338459921
ConvertArea	hcpcs	0.29917042446605674	0.030597703385941866	0.0	0.0	0.0	0.06595362557039972
ConvertComputer	hcpcs	0.27396657807047275	0.11662352178435498	0.0	0.0	0.0	0.07811801997096555
ConvertCooking	hcpcs	0.22952244481773162	0.1443058932016627	0.0	0.0	0.0	0.07476566760387887
ConvertDensity	hcpcs	0.2504846616639836	0.2116803940829068	0.0	0.0	0.0	0.09243301114937807
ConvertEnergy	hcpcs	0.29464241844457945	0.2244008185358508	0.0	0.0	0.0	0.10380864739608606
ConvertForec	hcpcs	0.30103079004714534	0.12640266642646752	0.0	0.0	0.0	0.08548669129472258
ConvertTorque	hcpcs	0.23975604297240488	0.14298534230549254	0.0	0.0	0.0	0.07654827705557948
CovertPressure	hcpcs	0.2842579056291124	0.07582709687715888	0.0	0.0	0.0	0.07201700050125426
convertFrequency	hcpcs	0.24414599760589908	0.184607150087841	0.0	0.0	0.0	0.08575062953874801
convertMetricWeight	hcpcs	0.2211093250465049	0.16200068554625432	0.0	0.0	0.0	0.07662200211855186
convertVolume	hcpcs	0.23998385651565654	0.1434290963268749	0.0	0.0	0.0	0.07668259056850629
Astronomical	icd10	0.10414831356636574	0.3326154022181622	0.0	0.0	0.0	0.0873527431569056
ConverPower	icd10	0.0912120261364236	0.009468061914583603	0.0	0.0	0.0	0.02013601761020144
ConvertAcceleration	icd10	0.09227691658021342	0.3068852363384418	0.0	0.0	0.0	0.07983243058373105
ConvertAngle	icd10	0.08644081088933468	0.009468061914583603	0.0	0.0	0.0	0.019181774560783658
ConvertArea	icd10	0.09198817884651826	0.009468061914583603	0.0	0.0	0.0	0.020291248152220377
ConvertComputer	icd10	0.07907703220967688	0.009468061914583603	0.0	0.0	0.0	0.0177090188248521
ConvertCooking	icd10	0.06060330809446948	0.009468061914583603	0.0	0.0	0.0	0.014014274001810618
ConvertDensity	icd10	0.10633130521470287	0.04241406116256763	0.0	0.0	0.0	0.029749073275454105
ConvertEnergy	icd10	0.07907703220967688	0.10918699294931494	0.0	0.0	0.0	0.03765280503179837
ConvertForec	icd10	0.10538905617163245	0.16872400352063993	0.0	0.0	0.0	0.05482261193845448
ConvertTorque	icd10	0.08179000444026058	0.1823512579543336	0.0	0.0	0.0	0.052828252478918834
CovertPressure	icd10	0.08375962301732802	0.009468061914583603	0.0	0.0	0.0	0.018645536986382327
convertFrequency	icd10	0.08671504365356067	0.024796944806879384	0.0	0.0	0.0	0.02230239769208801
convertMetricWeight	icd10	0.09771896495728187	0.13933692104966855	0.0	0.0	0.0	0.047411177201390084
convertVolume	icd10	0.07907703220967688	0.11690302606832953	0.0	0.0	0.0	0.039196011655601284
Astronomical	icd9	0.31379002309385917	0.3633143807228365	0.15384615384615385	0.0	0.0	0.1661901115325699
ConverPower	icd9	0.21680475099492744	0.0	0.15384615384615385	0.0	0.0	0.07413018096821626
ConvertAcceleration	icd9	0.2822731634553057	0.21468674048279213	0.15384615384615385	0.0	0.0	0.13016121155685034
ConvertAngle	icd9	0.2250084235470625	0.03525116226341074	0.15384615384615385	0.0	0.0	0.08282114793132542
ConvertArea	icd9	0.22138792894280315	0.0	0.15384615384615385	0.0	0.0	0.07504681655779141
ConvertComputer	icd9	0.24322410391249147	0.0	0.15384615384615385	0.0	0.0	0.07941405155172906
ConvertCooking	icd9	0.19789990561034093	0.10317123280223534	0.15384615384615385	0.0	0.0	0.09098345845174603
ConvertDensity	icd9	0.31096535478583615	0.30751282219645515	0.15384615384615385	0.0	0.0	0.15446486616568902
ConvertEnergy	icd9	0.2223432242714549	0.13176167487443563	0.15384615384615385	0.0	0.0	0.10159021059840888
ConvertForec	icd9	0.2559780824618376	0.0	0.15384615384615385	0.0	0.0	0.0819648472615983
ConvertTorque	icd9	0.25467019056811424	0.0	0.15384615384615385	0.0	0.0	0.08170326888285362
CovertPressure	icd9	0.23120539864321585	0.0	0.15384615384615385	0.0	0.0	0.07701031049787394
convertFrequency	icd9	0.24457954815501215	0.0	0.15384615384615385	0.0	0.0	0.0796851404002332
convertMetricWeight	icd9	0.22098572321638107	0.15460889674517342	0.15384615384615385	0.0	0.0	0.10588815476154168
convertVolume	icd9	0.23808486655392005	0.3470109566055669	0.15384615384615385	0.0	0.0	0.14778839540112818
Astronomical	icd9drug	0.2466355718729496	0.25954931035607126	0.0	0.0	0.0	0.10123697644580418
ConverPower	icd9drug	0.1246613345531614	0.10842050355914534	0.0	0.0	0.0	0.04661636762246135
ConvertAcceleration	icd9drug	0.13776310300456376	0.18685535983067544	0.0	0.0	0.0	0.06492369256704784
ConvertAngle	icd9drug	0.14203486128804588	0.11513211126358733	0.0	0.0	0.0	0.05143339451032664
ConvertArea	icd9drug	0.12205608873291728	0.09655107343177641	0.0	0.0	0.0	0.043721432432938745
ConvertComputer	icd9drug	0.12396393622176533	0.11811444506324373	0.0	0.0	0.0	0.04841567625700181
ConvertCooking	icd9drug	0.11926587269719373	0.17987762613006164	0.0	0.0	0.0	0.05982869976545108
ConvertDensity	icd9drug	0.1600094419252044	0.2504121504366572	0.0	0.0	0.0	0.08208431847237233
ConvertEnergy	icd9drug	0.17090135135019308	0.3367818786464679	0.0	0.0	0.0	0.1015366459993322
ConvertForec	icd9drug	0.1810603578604547	0.18053107970388502	0.0	0.0	0.0	0.07231828751286795
ConvertTorque	icd9drug	0.09368315552248817	0.05907502237463558	0.0	0.0	0.0	0.03055163557942475
CovertPressure	icd9drug	0.19200208028609694	0.18415263941965698	0.0	0.0	0.0	0.07523094394115079
convertFrequency	icd9drug	0.19975406910034435	0.14457101675819664	0.0	0.0	0.0	0.0688650171717082
convertMetricWeight	icd9drug	0.15398460948943601	0.201205930719639	0.0	0.0	0.0	0.071038108041815
convertVolume	icd9drug	0.17718373613913885	0.3920343979974901	0.0	0.0	0.0	0.1138436268273258
Astronomical	icd9toicd10	0.10475042560200427	0.3657138566962675	0.0	0.0	0.0	0.09409285645965434
ConverPower	icd9toicd10	0.027773881132011045	0.2550435612359802	0.0	0.0	0.0	0.05656348847359825
ConvertAcceleration	icd9toicd10	0.036760731427092214	0.3056178790778518	0.0	0.0	0.0	0.06847572210098882
ConvertAngle	icd9toicd10	0.030196267685251434	0.15390323449883833	0.0	0.0	0.0	0.03681990043681796
ConvertArea	icd9toicd10	0.023560847056555676	0.2550435612359802	0.0	0.0	0.0	0.05572088165850718
ConvertComputer	icd9toicd10	0.023560847056555676	0.23578669024675333	0.0	0.0	0.0	0.0518695074606618
ConvertCooking	icd9toicd10	0.017670635292416758	0.20621974094110332	0.0	0.0	0.0	0.04477807524670402
ConvertDensity	icd9toicd10	0.04918010978893112	0.2571058933544711	0.0	0.0	0.0	0.061257200628680446
ConvertEnergy	icd9toicd10	0.023560847056555676	0.3200499453118586	0.0	0.0	0.0	0.06872215847368286
ConvertForec	icd9toicd10	0.03419512023739349	0.2432989242983038	0.0	0.0	0.0	0.055498808907139464
ConvertTorque	icd9toicd10	0.023560847056555676	0.1830367449330557	0.0	0.0	0.0	0.04131951839792227
CovertPressure	icd9toicd10	0.023560847056555676	0.1609519642352333	0.0	0.0	0.0	0.03690256225835779
convertFrequency	icd9toicd10	0.023560847056555676	0.16169080564410235	0.0	0.0	0.0	0.037050330540131605
convertMetricWeight	icd9toicd10	0.05078735872485062	0.20949228560583125	0.0	0.0	0.0	0.05205592886613637
convertVolume	icd9toicd10	0.06011469250439445	0.3521077955203702	0.0	0.0	0.0	0.08244449760495293
Astronomical	isbn	0.06025277625136587	0.0025927840072900166	0.0	0.0	0.0	0.012569112051731179
ConverPower	isbn	0.11744996542295055	0.0	0.0	0.0	0.0	0.023489993084590113
ConvertAcceleration	isbn	0.07615383292555951	0.19176460134262108	0.0	0.0	0.0	0.05358368685363612
ConvertAngle	isbn	0.07615383292555951	0.0	0.0	0.0	0.0	0.015230766585111903
ConvertArea	isbn	0.07615383292555951	0.013315905885681767	0.0	0.0	0.0	0.017893947762248258
ConvertComputer	isbn	0.07615383292555951	0.1064928074840421	0.0	0.0	0.0	0.036529328081920324
ConvertCooking	isbn	0.06544531822948192	0.0	0.0	0.0	0.0	0.013089063645896385
ConvertDensity	isbn	0.11118219055732509	0.0	0.0	0.0	0.0	0.02223643811146502
ConvertEnergy	isbn	0.08590417269821837	0.2609566097559838	0.0	0.0	0.0	0.06937215649084044
ConvertForec	isbn	0.126940986909677	0.06663027065264115	0.0	0.0	0.0	0.03871425151246363
ConvertTorque	isbn	0.07615383292555951	0.2333217285801819	0.0	0.0	0.0	0.06189511230114829
CovertPressure	isbn	0.10501008426839632	0.0	0.0	0.0	0.0	0.021002016853679265
convertFrequency	isbn	0.07615383292555951	0.0	0.0	0.0	0.0	0.015230766585111903
convertMetricWeight	isbn	0.05799036958072794	0.024844192546664923	0.0	0.0	0.0	0.016566912425478572
convertVolume	isbn	0.07615383292555951	0.41467032556016253	0.0	0.0	0.0	0.0981648316971444
Astronomical	length	0.36028990360745466	0.35171848047645354	1.0	1.0	1.0	0.7424016768167816
ConverPower	length	0.5118904944431082	0.39131063801396754	1.0	1.0	1.0	0.7806402264914152
ConvertAcceleration	length	0.46261579716054435	0.4166515348029742	1.0	1.0	1.0	0.7758534663927037
ConvertAngle	length	0.5021745310394888	0.48537373313024146	1.0	1.0	1.0	0.797509652833946
ConvertArea	length	0.4790958933060734	0.5778730219938976	1.0	1.0	1.0	0.8113937830599942
ConvertComputer	length	0.5171715169866923	0.44993587455640494	1.0	1.0	1.0	0.7934214783086195
ConvertCooking	length	0.3956574907290166	0.35322597343583023	1.0	1.0	1.0	0.7497766928329694
ConvertDensity	length	0.48646230553558045	0.47748935062991293	1.0	1.0	1.0	0.7927903312330986
ConvertEnergy	length	0.5243680010647035	0.6722664890220511	1.0	1.0	1.0	0.8393268980173509
ConvertForec	length	0.5305822744230858	0.5224061066580439	1.0	1.0	1.0	0.8105976762162259
ConvertTorque	length	0.45867707477701397	0.43592716216151406	1.0	1.0	1.0	0.7789208473877056
CovertPressure	length	0.5329041472767302	0.5358331873062298	1.0	1.0	1.0	0.813747466916592
convertFrequency	length	0.5119119190736718	0.49021060593868393	1.0	1.0	1.0	0.8004245050024712
convertMetricWeight	length	0.4495671606414194	0.43762238967118955	1.0	1.0	1.0	0.7774379100625217
convertVolume	length	0.5011472797867067	0.6630268910106635	1.0	1.0	1.0	0.832834834159474
Astronomical	medicareSupplier	0.19488997855400758	0.13237395465447183	0.0	0.0	0.0	0.06545278664169588
ConverPower	medicareSupplier	0.18721491417061462	0.1664205260355309	0.0	0.0	0.0	0.0707270880412291
ConvertAcceleration	medicareSupplier	0.1946165667957241	0.17232651272192445	0.0	0.0	0.0	0.07338861590352971
ConvertAngle	medicareSupplier	0.1855672002170871	0.04472437852266559	0.0	0.0	0.0	0.046058315747950544
ConvertArea	medicareSupplier	0.18525325320857794	0.09532851935057872	0.0	0.0	0.0	0.056116354511831334
ConvertComputer	medicareSupplier	0.1867995499361715	0.04472437852266559	0.0	0.0	0.0	0.04630478569176742
ConvertCooking	medicareSupplier	0.14576668354314862	0.05719271140578495	0.0	0.0	0.0	0.040591878989786716
ConvertDensity	medicareSupplier	0.20183078202338192	0.07124111872329303	0.0	0.0	0.0	0.05461438014933499
ConvertEnergy	medicareSupplier	0.20055129115440268	0.2294401758699028	0.0	0.0	0.0	0.0859982934048611
ConvertForec	medicareSupplier	0.21484603446305622	0.14098865537686336	0.0	0.0	0.0	0.07116693796798391
ConvertTorque	medicareSupplier	0.18435397806844328	0.15122382242460278	0.0	0.0	0.0	0.06711556009860922
CovertPressure	medicareSupplier	0.20087770113972447	0.144024179690064	0.0	0.0	0.0	0.0689803761659577
convertFrequency	medicareSupplier	0.20498471060181733	0.07306853556164061	0.0	0.0	0.0	0.05561064923269159
convertMetricWeight	medicareSupplier	0.19458866475073627	0.12382386669870526	0.0	0.0	0.0	0.06368250628988831
convertVolume	medicareSupplier	0.19513393888967556	0.27254665081768303	0.0	0.0	0.0	0.09353611794147172
length	medicareSupplier	0.3030349639853636	0.24281947378579996	0.0	0.0	0.0	0.10917088755423272
Astronomical	mortgage	0.26273471196961257	0.30692728745746684	0.0	0.0	0.0	0.1139323998854159
ConverPower	mortgage	0.3375956576504867	0.3722857337355786	0.0	0.0	0.0	0.14197627827721307
ConvertAcceleration	mortgage	0.2775111776552672	0.12057643022356557	0.0	0.0	0.0	0.07961752157576657
ConvertAngle	mortgage	0.26455464063179795	0.12057643022356557	0.0	0.0	0.0	0.07702621417107271
ConvertArea	mortgage	0.32112341567600017	0.21321762557413515	0.0	0.0	0.0	0.10686820825002707
ConvertComputer	mortgage	0.3204333606568148	0.1696572859574736	0.0	0.0	0.0	0.0980181293228577
ConvertCooking	mortgage	0.2613004347681166	0.12057643022356557	0.0	0.0	0.0	0.07637537299833644
ConvertDensity	mortgage	0.2707005861797828	0.12057643022356557	0.0	0.0	0.0	0.07825540328066968
ConvertEnergy	mortgage	0.3821804907831357	0.5262595238827517	0.0	0.0	0.0	0.1816880029331775
ConvertForec	mortgage	0.3879615828704787	0.2573723080525511	0.0	0.0	0.0	0.129066778184606
ConvertTorque	mortgage	0.2585842329360429	0.25553059117567883	0.0	0.0	0.0	0.10282296482234435
CovertPressure	mortgage	0.3669444889441764	0.15525361970169277	0.0	0.0	0.0	0.10443962172917384
convertFrequency	mortgage	0.2933401712411083	0.12057643022356557	0.0	0.0	0.0	0.08278332029293478
convertMetricWeight	mortgage	0.2851591020059488	0.09611517027752758	0.0	0.0	0.0	0.07625485445669528
convertVolume	mortgage	0.3266068962163965	0.3501237295211544	0.0	0.0	0.0	0.13534612514751018
length	mortgage	0.44628294342189956	0.3164707140656156	0.0	0.0	0.0	0.15255073149750303
Astronomical	periodictable	0.21117757405855236	0.4222990570849841	0.18181818181818182	0.0	0.0	0.16305896259234368
ConverPower	periodictable	0.2266530192956539	0.08932798748450382	0.18181818181818182	0.0	0.0	0.09955983771966792
ConvertAcceleration	periodictable	0.20023321513721618	0.47568709957094857	0.18181818181818182	0.0	0.0	0.17154769930526934
ConvertAngle	periodictable	0.2123490942822378	0.16124274270827693	0.18181818181818182	0.0	0.0	0.11108200376173932
ConvertArea	periodictable	0.19699811375349022	0.19186335739015664	0.18181818181818182	0.0	0.0	0.11413593059236576
ConvertComputer	periodictable	0.20608971309360796	0.18476005439922677	0.18181818181818182	0.0	0.0	0.11453358986220333
ConvertCooking	periodictable	0.14584056623012634	0.1724729232986001	0.18181818181818182	0.0	0.0	0.10002633426938165
ConvertDensity	periodictable	0.22206555446012285	0.2707822675235939	0.18181818181818182	0.0	0.0	0.13493320076037973
ConvertEnergy	periodictable	0.26967270977277075	0.3386158436551515	0.18181818181818182	0.0	0.0	0.15802134704922083
ConvertForec	periodictable	0.2545127885793064	0.1805023513879555	0.18181818181818182	0.0	0.0	0.12336666435708876
ConvertTorque	periodictable	0.18997664355763763	0.3590086170220338	0.18181818181818182	0.0	0.0	0.14616068847957064
CovertPressure	periodictable	0.24672082988120245	0.19945239714826235	0.18181818181818182	0.0	0.0	0.12559828176952934
convertFrequency	periodictable	0.21290058659468114	0.11596037182661278	0.18181818181818182	0.0	0.0	0.10213582804789517
convertMetricWeight	periodictable	0.2295082308163948	0.34352697134867843	0.18181818181818182	0.0	0.0	0.15097067679665102
convertVolume	periodictable	0.22750709197184674	0.2660012749384694	0.18181818181818182	0.0	0.0	0.1350653097456996
length	periodictable	0.3472033350747822	0.2659311480394801	0.18181818181818182	0.0	0.0	0.15899053298648883
Astronomical	pricing	0.2654497214079991	0.09370419624336696	0.2	0.125	0.0	0.13683078353027323
ConverPower	pricing	0.18890470704212572	0.0733577364080716	0.2	0.125	0.0	0.11745248869003946
ConvertAcceleration	pricing	0.20920285160903193	0.1921755605792108	0.2	0.125	0.0	0.14527568243764855
ConvertAngle	pricing	0.19704573000810963	0.11725072831645832	0.2	0.125	0.0	0.1278592916649136
ConvertArea	pricing	0.1627162131191081	0.10708863681402897	0.2	0.125	0.0	0.11896096998662742
ConvertComputer	pricing	0.16655549193353036	0.17219518540559617	0.2	0.125	0.0	0.13275013546782533
ConvertCooking	pricing	0.15652588888226865	0.08775752696270432	0.2	0.125	0.0	0.11385668316899461
ConvertDensity	pricing	0.2196178626594716	0.12231489202760183	0.2	0.125	0.0	0.1333865509374147
ConvertEnergy	pricing	0.22515350969402978	0.4034705144211515	0.2	0.125	0.0	0.19072480482303628
ConvertForec	pricing	0.21382605962089785	0.1966476896861693	0.2	0.125	0.0	0.14709474986141344
ConvertTorque	pricing	0.1862470985716439	0.12065786122339395	0.2	0.125	0.0	0.1263809919590076
CovertPressure	pricing	0.21804149655660005	0.20690079228526004	0.2	0.125	0.0	0.14998845776837202
convertFrequency	pricing	0.2063244045972834	0.13672930360792382	0.2	0.125	0.0	0.13361074164104145
convertMetricWeight	pricing	0.21123024107598246	0.13853374520904865	0.2	0.125	0.0	0.13495279725700624
convertVolume	pricing	0.19714810560729146	0.3744265814188455	0.2	0.125	0.0	0.1793149374052274
length	pricing	0.2935147507844337	0.31450466488512907	0.2	0.125	0.0	0.18660388313391255
Astronomical	whois	0.15416482435923318	0.01166571124142457	0.0	0.0	0.0	0.03316610712013155
ConverPower	whois	0.15492592608046007	0.0	0.0	0.0	0.0	0.030985185216092018
ConvertAcceleration	whois	0.12391863128247327	0.11639012864979631	0.0	0.0	0.0	0.04806175198645392
ConvertAngle	whois	0.12496299220194862	0.0	0.0	0.0	0.0	0.024992598440389726
ConvertArea	whois	0.20623603017885658	0.0	0.0	0.0	0.0	0.04124720603577132
ConvertComputer	whois	0.16982196467590116	0.24502354089750422	0.0	0.0	0.0	0.08296910111468109
ConvertCooking	whois	0.18488442766208538	0.0	0.0	0.0	0.0	0.03697688553241708
ConvertDensity	whois	0.1776871731079456	0.42323214996017544	0.0	0.0	0.0	0.12018386461362421
ConvertEnergy	whois	0.2846684458446213	0.0	0.0	0.0	0.0	0.056933689168924266
ConvertForec	whois	0.21709804630753385	0.0	0.0	0.0	0.0	0.04341960926150677
ConvertTorque	whois	0.10403911471022154	0.0	0.0	0.0	0.0	0.020807822942044307
CovertPressure	whois	0.2062841280276236	0.0	0.0	0.0	0.0	0.041256825605524725
convertFrequency	whois	0.1480387197857408	0.17447085827347603	0.0	0.0	0.0	0.06450191561184337
convertMetricWeight	whois	0.17518590804340864	0.0	0.0	0.0	0.0	0.03503718160868173
convertVolume	whois	0.24079573391270837	0.4336589305705666	0.0	0.0	0.0	0.134890932896655
length	whois	0.3244731900535745	0.0855130044686076	0.0	0.0	0.0	0.08199723890443643
AustralianPostCode	BibleWebservice	0.2337193091640753	0.22445603957533253	0.6666666666666666	0.6666666666666666	0.0	0.3583017364145482
AustralianPostCode	ConvertSpeed	0.21852140233499084	0.17229918448003848	0.0	0.0	0.0	0.07816411736300588
AustralianPostCode	ConvertTemperature	0.20935795210900698	0.20473198702684536	0.0	0.0	0.0	0.08281798782717048
AustralianPostCode	ConvertWeight	0.23439618320302444	0.1652025041806888	0.0	0.0	0.0	0.07991973747674266
AustralianPostCode	CreditCard	0.3758012776900396	0.15170243268545838	0.3333333333333333	0.3333333333333333	0.0	0.23883407540843293
AustralianPostCode	CurrencyConvertor	0.2818226095036385	0.3145401817610111	0.0	0.0	0.0	0.11927255825292993
AustralianPostCode	EmblNucleotideSequenceWebService	0.1967621173686883	0.15375826839668047	1.0	1.0	1.0	0.6701040771530737
AustralianPostCode	FedAch	0.24499995937964836	0.2167510568641348	0.47058823529411764	0.36363636363636365	0.0	0.2591951230348529
AustralianPostCode	FedWire	0.28226249123970565	0.33351200192094704	0.3076923076923077	0.2222222222222222	0.0	0.22913780461503652
AustralianPostCode	FinanceService	0.26019906432218487	0.28847992945824524	0.0	0.0	0.0	0.10973579875608602
AustralianPostCode	GenericNAICS	0.23644092049683854	0.12679904872843076	0.46153846153846156	0.3333333333333333	0.0	0.23162235281941285
AustralianPostCode	GenericUnspc	0.27445867615278785	0.12679904872843076	0.3076923076923077	0.36363636363636365	0.0	0.214517279241978
AustralianPostCode	LondonGoldFix	0.31087706629649126	0.33027576410010817	0.0	0.0	0.0	0.1282305660793199
AustralianPostCode	MortgageIndex	0.3007663091918708	0.13626882210575839	0.0	0.0	0.0	0.08740702625952584
